fecha,apertura,maximo,minimo,cierre,volumen,openint
"2011-02-25","120.94000","121.33","120.74","121.14000","5650147","0"
"2011-02-28","121.50000","122.18","121.439","122.15000","5763490","0"
"2011-03-01","122.40000","122.48","120.37","120.37000","9670985","0"
"2011-03-02","120.25000","120.98","120","120.45000","8298936","0"
"2011-03-03","121.44000","122.66","121.43","122.36000","7299984","0"
"2011-03-04","122.43000","122.53","120.6","121.47100","10388908","0"
"2011-03-07","121.77000","122.26","120.21","120.71000","8364040","0"
"2011-03-08","120.87000","122.39","120.58","121.99000","8023925","0"
"2011-03-09","121.87000","122.46","121.45","122.01000","7829871","0"
"2011-03-10","120.95000","121.05","119.62","119.73000","15705819","0"
"2011-03-11","119.27000","120.84","119.22","120.42000","10496959","0"
"2011-03-14","119.77000","120.112","118.92","119.85000","8039754","0"
"2011-03-15","117.10000","119.13","116.92","118.43000","14807917","0"
"2011-03-16","117.99000","118.209","115.51","116.16000","16503797","0"
"2011-03-17","117.45000","117.98","116.91","117.69000","7911764","0"
"2011-03-18","118.83000","119.01","118","118.27000","10533636","0"
"2011-03-21","119.55000","120.52","119.55","120.07000","7619819","0"
"2011-03-22","120.15000","120.24","119.77","119.92000","6370114","0"
"2011-03-23","119.68000","120.907","119.44","120.63000","6700725","0"
"2011-03-24","121.25000","121.65","120.72","121.46000","4834919","0"
"2011-03-25","121.70000","122.33","121.6","121.96000","6608182","0"
"2011-03-28","122.11000","122.46","121.7","121.76000","2668452","0"
"2011-03-29","121.74000","122.6","121.49","122.51000","6032066","0"
"2011-03-30","123.00000","123.58","122.94","123.21000","4103246","0"
"2011-03-31","123.18000","123.56","122.95","123.02000","4360531","0"
"2011-04-01","123.59000","123.95","123.142","123.46000","5211318","0"
"2011-04-04","123.64000","123.837","123.45","123.76000","6280893","0"
"2011-04-05","123.52000","124.14","123.26","123.65000","8526532","0"
"2011-04-06","124.21000","124.36","123.8","124.17000","4248812","0"
"2011-04-07","124.04000","124.25","123.111","123.91000","6547654","0"
"2011-04-08","124.29000","124.35","123.05","123.65000","6084013","0"
"2011-04-11","123.79000","124.28","123.36","123.64000","5472757","0"
"2011-04-12","122.92000","123.1","122.17","122.46000","5206679","0"
"2011-04-13","123.17000","123.21","122.08","122.55000","4280156","0"
"2011-04-14","121.97000","122.89","121.46","122.72000","4339796","0"
"2011-04-15","122.88000","123.42","122.45","123.19000","5305776","0"
"2011-04-18","121.83000","121.88","120.65","121.74000","10042987","0"
"2011-04-19","121.96000","122.49","121.73","122.39000","5008449","0"
"2011-04-20","123.93000","124.53","123.76","124.34000","6718821","0"
"2011-04-21","124.63000","124.81","124.19","124.79000","4028466","0"
"2011-04-25","124.66000","124.71","124.21","124.55000","4443793","0"
"2011-04-26","124.79000","125.88","124.65","125.70000","6238818","0"
"2011-04-27","125.88000","126.87","125.67","126.69000","5709982","0"
"2011-04-28","126.56000","127.54","126.54","127.42000","11794247","0"
"2011-04-29","127.56000","128.12","127.54","128.03999","11425806","0"
"2011-05-02","128.60001","128.63","127.62","127.84000","10523662","0"
"2011-05-03","127.76000","128.18","127.269","127.82000","7716678","0"
"2011-05-04","127.67000","127.76","126.51","126.97000","8266045","0"
"2011-05-05","126.58000","126.84","125","125.64000","11365916","0"
"2011-05-06","126.73000","127.44","125.83","126.27000","9881152","0"
"2011-05-09","126.24000","127.07","126.04","126.71000","5465495","0"
"2011-05-10","126.96000","127.67","126.81","127.45100","4193043","0"
"2011-05-11","127.20000","127.25","125.74","126.31000","7818727","0"
"2011-05-12","125.96000","127.16","125.37","126.99000","6687140","0"
"2011-05-13","126.98000","127.12","125.41","125.96000","6685370","0"
"2011-05-16","125.57000","126.42","125.29","125.47000","4401391","0"
"2011-05-17","124.93000","125.26","123.85","124.81000","25419600","0"
"2011-05-18","124.89000","125.85","124.56","125.71000","4539225","0"
"2011-05-19","126.11000","126.48","125.46","126.18000","4717506","0"
"2011-05-20","125.51000","125.66","124.57","124.85000","6893120","0"
"2011-05-23","123.22000","123.88","123.03","123.52000","5912935","0"
"2011-05-24","123.81000","123.96","123.21","123.30000","4248097","0"
"2011-05-25","122.84000","124.13","122.8","123.65000","4111943","0"
"2011-05-26","123.41000","124.17","122.92","123.80000","6195461","0"
"2011-05-27","124.18000","124.65","123.98","124.23000","4403261","0"
"2011-05-31","125.33000","125.55","124.6","125.50000","5294830","0"
"2011-06-01","125.13000","125.18","122.62","122.70000","8228559","0"
"2011-06-02","122.76000","122.87","121.72","122.30000","8833962","0"
"2011-06-03","120.88000","122","120.84","121.32000","6224195","0"
"2011-06-06","121.10000","121.34","120.51","120.73000","4685490","0"
"2011-06-07","121.28000","121.6","120.47","120.49000","3836504","0"
"2011-06-08","120.41000","120.83","120.08","120.30000","6862036","0"
"2011-06-09","120.59000","121.68","120.425","121.12000","4031032","0"
"2011-06-10","120.65000","120.74","119.21","119.37000","7380418","0"
"2011-06-13","119.73000","120.04","119.09","119.45000","5274054","0"
"2011-06-14","120.25000","121.14","120.21","120.70000","4846958","0"
"2011-06-15","119.65000","120.06","118.55","118.88000","20956100","0"
"2011-06-16","0.00000","119.85","118.72","119.53000","7442371","0"
"2011-06-17","120.23000","120.47","119.43","119.74000","7741906","0"
"2011-06-20","119.35000","120.74","119.34","120.54000","5679269","0"
"2011-06-21","120.98000","121.91","120.74","121.59000","4738605","0"
"2011-06-22","121.19000","121.74","120.79","120.81000","3930928","0"
"2011-06-23","119.62000","120.34","118.52","120.30000","8634043","0"
"2011-06-24","120.23000","120.31","118.99","119.20000","6641811","0"
"2011-06-27","119.27000","120.73","119.08","120.20000","4477989","0"
"2011-06-28","120.63000","121.65","120.49","121.61000","4078263","0"
"2011-06-29","122.00000","122.61","121.49","122.45000","5708898","0"
"2011-06-30","122.90000","124.02","122.76","123.83000","4747033","0"
"2011-07-01","124.09000","125.72","123.96","125.58000","8703483","0"
"2011-07-05","125.54000","125.81","125.16","125.49000","4808796","0"
"2011-07-06","125.38000","126.26","125.23","126.09000","9794034","0"
"2011-07-07","126.83000","127.37","126.6","127.10000","4386153","0"
"2011-07-08","126.03000","126.42","125.5","126.39000","5972913","0"
"2011-07-11","125.17000","125.47","124.54","124.95000","6911028","0"
"2011-07-12","124.86000","125.54","124.31","124.33000","11477896","0"
"2011-07-13","124.93000","125.94","124.49","124.80000","6725461","0"
"2011-07-14","124.89000","125.67","123.97","124.21000","6460541","0"
"2011-07-15","124.71000","124.77","123.78","124.56000","7845990","0"
"2011-07-18","123.90000","124.02","122.72","123.62000","6014301","0"
"2011-07-19","124.40000","125.82","124.32","125.63000","5737547","0"
"2011-07-20","125.77000","125.83","125.26","125.46000","3258175","0"
"2011-07-21","126.03000","127.3","125.88","127.04000","6764594","0"
"2011-07-22","126.88000","127.02","126.22","126.60000","5319343","0"
"2011-07-25","125.34000","126.34","125.13","125.76000","5233863","0"
"2011-07-26","125.36000","125.53","124.67","124.83000","7132255","0"
"2011-07-27","124.37000","124.39","122.69","122.84000","7475903","0"
"2011-07-28","122.82000","123.66","122.07","122.28000","7463315","0"
"2011-07-29","121.08000","122.23","120.64","121.13000","15982892","0"
"2011-08-01","122.74000","122.96","119.77","121.11000","11583890","0"
"2011-08-02","120.32000","121","118.42","118.46000","9604925","0"
"2011-08-03","118.60000","118.89","116.83","118.80000","16575212","0"
"2011-08-04","117.32000","117.57","113.56","113.71000","19365050","0"
"2011-08-05","115.13000","115.56","111.26","114.25000","29434882","0"
"2011-08-08","111.27000","113.03","108.02","108.07000","30336352","0"
"2011-08-09","109.66000","112.38","105.94","112.37000","31981376","0"
"2011-08-10","110.22000","110.66","106.87","107.17000","24548600","0"
"2011-08-11","108.20000","112.82","107.83","111.25000","17293860","0"
"2011-08-12","112.49000","113.49","111.58","112.78000","14096338","0"
"2011-08-15","113.78000","114.88","113.44","114.81000","13150444","0"
"2011-08-16","113.94000","114.91","112.97","114.08000","8815214","0"
"2011-08-17","114.70000","115.46","113.38","114.26000","9343624","0"
"2011-08-18","111.60000","111.7","109.01","110.07000","17103306","0"
"2011-08-19","108.29000","110.63","107.77","107.91000","15264873","0"
"2011-08-22","110.18000","110.3","108.01","108.30000","11294218","0"
"2011-08-23","108.85000","111.47","108.43","111.37000","12331463","0"
"2011-08-24","111.25000","113.07","110.91","112.95000","9233570","0"
"2011-08-25","113.39000","113.78","110.81","111.26000","10377479","0"
"2011-08-26","110.72000","113.05","109.13","112.63000","13125588","0"
"2011-08-29","113.97000","115.2","113.92","115.14000","7076612","0"
"2011-08-30","114.83000","116.16","114.13","115.35000","10470211","0"
"2011-08-31","116.17000","116.97","115.12","115.95000","8369616","0"
"2011-09-01","116.09000","117.03","114.72","114.87000","7687242","0"
"2011-09-02","112.74000","113.28","111.95","112.28000","9442956","0"
"2011-09-06","109.40000","111.46","109.18","111.21000","10837880","0"
"2011-09-07","112.74000","114.02","112.4","113.97000","6946753","0"
"2011-09-08","113.38000","114.68","112.73","112.87000","7769800","0"
"2011-09-09","111.64000","111.7","109.22","109.87000","11985651","0"
"2011-09-12","108.37000","110.55","108.15","110.51000","10035493","0"
"2011-09-13","110.68000","111.37","109.82","110.92000","10789710","0"
"2011-09-14","111.49000","113.83","109.87","112.40000","14631501","0"
"2011-09-15","113.43000","114.33","112.83","114.26000","9616771","0"
"2011-09-16","114.61000","115.13","113.81","114.86000","12347924","0"
"2011-09-19","113.10000","114.22","112.29","113.72000","9713851","0"
"2011-09-20","114.26000","115.26","113.48","113.88000","8035382","0"
"2011-09-21","113.93000","114.23","110.88","110.95000","13919652","0"
"2011-09-22","107.95000","108.4","105.72","107.07000","19218888","0"
"2011-09-23","106.44000","107.87","106.13","107.45000","10491358","0"
"2011-09-26","108.41000","110.33","107.48","110.24000","11470502","0"
"2011-09-27","112.41000","113.45","111.09","111.71000","13470968","0"
"2011-09-28","112.10000","112.96","109.74","109.83000","11060913","0"
"2011-09-29","111.87000","112.5","109.43","111.38000","12102154","0"
"2011-09-30","109.81000","111.16","108.87","108.93000","10389642","0"
"2011-10-03","108.21000","109.61","106.3","106.36000","13438335","0"
"2011-10-04","105.08000","108.09","103.84","107.72000","17993148","0"
"2011-10-05","107.85000","109.41","107.26","109.28000","9961248","0"
"2011-10-06","109.30000","111.21","108.47","111.09000","8531571","0"
"2011-10-07","111.87000","112.21","110.38","111.02000","9969166","0"
"2011-10-10","112.60000","114.24","112.59","114.21000","7175119","0"
"2011-10-11","113.62000","114.35","113.53","114.03000","7767016","0"
"2011-10-12","114.77000","116.12","114.41","114.99000","7838531","0"
"2011-10-13","114.53000","115.01","113.64","114.66000","5489641","0"
"2011-10-14","115.82000","116.35","115.16","116.34000","5249869","0"
"2011-10-17","115.84000","115.88","113.64","113.90000","8386345","0"
"2011-10-18","113.54000","116.42","112.83","115.56000","11516014","0"
"2011-10-19","115.47000","116.25","114.58","114.95000","15285982","0"
"2011-10-20","115.07000","115.77","113.84","115.33000","7884534","0"
"2011-10-21","116.45000","117.88","116.43","117.85000","12526843","0"
"2011-10-24","118.17000","119.16","118.01","118.88000","8395955","0"
"2011-10-25","118.22000","118.36","116.57","116.79000","9308606","0"
"2011-10-26","118.38000","118.66","116.68","118.41000","9899238","0"
"2011-10-27","121.08000","122.58","120.45","121.94000","11816755","0"
"2011-10-28","121.58000","122.24","121.36","122.04000","6684543","0"
"2011-10-31","121.58000","120.92","119.27","119.34000","13596053","0"
"2011-11-01","116.90000","117.67","116.03","116.38000","15154366","0"
"2011-11-02","117.80000","118.52","117.17","118.14000","6858206","0"
"2011-11-03","119.23000","120.41","118.16","120.19000","12005129","0"
"2011-11-04","119.40000","119.68","118.24","119.60000","6989783","0"
"2011-11-07","119.52000","120.5","118.55","120.43000","8643705","0"
"2011-11-08","121.01000","121.75","119.9","121.59000","7359136","0"
"2011-11-09","119.33000","119.67","117.24","117.69000","12101696","0"
"2011-11-10","118.96000","119.55","117.88","118.89000","9956598","0"
"2011-11-11","120.24000","121.71","120.22","121.53000","7297455","0"
"2011-11-14","121.33000","121.57","120.18","120.71000","7321883","0"
"2011-11-15","120.38000","121.58","119.93","120.87000","6422731","0"
"2011-11-16","119.87000","121.14","118.91","119.10000","7097477","0"
"2011-11-17","119.06000","119.51","116.79","117.83000","10883393","0"
"2011-11-18","117.96000","118.3","117.29","117.73000","8304511","0"
"2011-11-21","116.11000","116.32","114.28","115.16000","18738772","0"
"2011-11-22","114.98000","115.53","114.13","114.72000","7989614","0"
"2011-11-23","113.75000","113.89","112.33","112.33000","8028767","0"
"2011-11-25","112.28000","113.46","112.14","112.14000","3531247","0"
"2011-11-28","114.78000","115.48","114.31","115.10000","6666525","0"
"2011-11-29","115.32000","116.18","115.11","115.56000","5306920","0"
"2011-11-30","118.41000","120.39","118.41","120.19000","10538503","0"
"2011-12-01","120.01000","120.55","119.66","120.15000","5392375","0"
"2011-12-02","121.22000","121.4","120","120.11000","5583174","0"
"2011-12-05","121.77000","121.85","120.21","120.93000","6291791","0"
"2011-12-06","120.96000","122.09","120.68","121.39000","7063352","0"
"2011-12-07","121.06000","122.57","120.58","122.07000","9001849","0"
"2011-12-08","121.50000","121.81","119.64","119.94000","9595549","0"
"2011-12-09","120.47000","122.11","120.41","121.78000","8998549","0"
"2011-12-12","120.91000","120.96","119.38","120.26000","6218404","0"
"2011-12-13","120.91000","121.49","119.05","119.56000","7590846","0"
"2011-12-14","119.08000","119.49","117.91","118.32000","10112892","0"
"2011-12-15","119.59000","119.75","118.58","118.77000","5246231","0"
"2011-12-16","119.10000","119.4","117.89","118.22000","7746258","0"
"2011-12-19","118.65000","118.98","117.05","117.36000","7971666","0"
"2011-12-20","119.11000","120.88","119.07","120.68000","7752823","0"
"2011-12-21","120.80000","120.87","119.69","120.81000","6663269","0"
"2011-12-22","121.14000","121.55","120.91","121.53000","4213620","0"
"2011-12-23","121.70000","122.68","121.5","122.63000","2281207","0"
"2011-12-27","122.48000","123","122.4","122.67000","3928172","0"
"2011-12-28","122.66000","122.72","121.13","121.25000","3884807","0"
"2011-12-29","121.52000","122.68","121.46","122.52000","5130335","0"
"2011-12-30","122.33000","122.63","121.84","121.85000","4733945","0"
"2012-01-03","123.94000","124.53","123.61","123.63000","7224332","0"
"2012-01-04","123.40000","124.05","123.11","123.97000","7604860","0"
"2012-01-05","123.46000","124.11","122.59","123.95000","8662548","0"
"2012-01-06","124.08000","124.08","123.14","123.50000","7512013","0"
"2012-01-09","123.69000","123.91","123.14","123.66000","6049573","0"
"2012-01-10","124.88000","125","124.27","124.38000","5207780","0"
"2012-01-11","124.04000","124.45","123.8","124.29000","4808617","0"
"2012-01-12","124.50000","124.67","123.66","124.53000","5396793","0"
"2012-01-13","123.71000","124.16","122.92","124.16000","6203370","0"
